userID,itemID,rating,item_features,user_features
5d7c994d5720533e15c3b1e9,5ec7abfdec493f4a26558860,1,artwork|Drawings|Fashion Design|Mixed Media|Conceptual|Illustration|Pen and ink|Watercolours,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec57914f2781131cc7e51c8,5,skill|Art,male|undergraduate
5d7c994d5720533e15c3b1e9,5ecc186aeaff6b0c3a58a53f,4,artwork|Visual Arts|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5e2d4737c85ab714a7da66d9,4,artwork|Fashion Design|Visual Arts|Conceptual|Artistic design,male|undergraduate
5d7c994d5720533e15c3b1e9,5ecb6edeeaff6b0c3a58a479,4,artwork|Photography|Architecture,male|undergraduate
5d7c994d5720533e15c3b1e9,5ecb7567eaff6b0c3a58a4cf,4,artwork|Visual Arts|Graphic Design|2D Composition|Logo Design,male|undergraduate
5d7c994d5720533e15c3b1e9,5ecce8a5eaff6b0c3a58a5e9,5,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec54fc9f2781131cc7e50f5,4,skill|Science;Technology,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8c2d01a3258347b42f2627,4,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5e52e7abd701ab08af7929f8,3,blog|Computer Technology|Computer Application|Information Technology,male|undergraduate
5d7c994d5720533e15c3b1e9,5e3674c68d344822fed4d152,3,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e4ef199f5561b1994c8e4a4,4,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e51a9e8d701ab08af7929dc,1,skill|Drawing,male|undergraduate
5d7c994d5720533e15c3b1e9,5e52f911d701ab08af792a12,3,blog|Communication|Basics of Communiaction,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8c993da3258347b42f264d,2,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2c11210426255a7aaa052,5,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2c11210426255a7aaa052,5,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2c11210426255a7aaa052,2,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2c11210426255a7aaa052,2,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2c11210426255a7aaa052,4,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8cc876a3258347b42f26a3,3,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5ebd5b46514aab59896bcd5a,2,skill|Sketch Video,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb1df6d10426255a7aaa029,2,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea5ce9310426255a7aa9b8d,3,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec8204cec493f4a26558893,1,artwork|Artistic design|Logo Design|Graphic|Illustration,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec7a7a3ec493f4a26558840,2,artwork|Drawings|Fashion Design|Illustration|Watercolours,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec3676574f7660d73aa119a,2,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec5546bf2781131cc7e5140,1,artwork|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec57acaf2781131cc7e51d5,2,artwork|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec2e16074f7660d73aa1154,2,skill|Professionalism,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec278b574f7660d73aa10d5,3,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec2215374f7660d73aa1011,5,artwork|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec2b27974f7660d73aa1115,4,blog|Fashion Desigining|Pattern & Culture|Fashion Textile|Fashion Trends,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8cb88ea3258347b42f267e,3,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8ccfb5a3258347b42f26bc,5,project|nan,male|undergraduate
5d7c994d5720533e15c3b1e9,5ec2f7c074f7660d73aa116e,4,skill|Art,male|undergraduate
5d7c994d5720533e15c3b1e9,5eba2dd3514aab59896bcc57,3,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2ce0c10426255a7aaa078,2,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea3236810426255a7aa9ac8,1,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea3236810426255a7aa9ac8,2,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb0f27f10426255a7aa9fa2,4,artwork|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb1407c10426255a7aa9fdb,2,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea3227010426255a7aa9ac1,1,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea3227010426255a7aa9ac1,1,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5eabfaf510426255a7aa9da0,4,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea321dd10426255a7aa9abd,1,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5e77c625cfc8b713f5ac7c0b,2,blog|Biotechnology|Molecular Biology,male|undergraduate
5d7c994d5720533e15c3b1e9,5eabf76a10426255a7aa9cfb,1,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5eac350110426255a7aa9e92,4,blog|Fine Arts|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5eac350110426255a7aa9e92,2,blog|Fine Arts|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5e5b561cd701ab08af792b8a,4,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e5b59bcd701ab08af792b8f,3,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2cbde10426255a7aaa074,2,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5eb2cbde10426255a7aaa074,4,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea30f6010426255a7aa9a9c,3,blog|Management|Business Management|Technology Mangement|Managerial Activity|Creative And Lateral Management,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea323a010426255a7aa9aca,4,artwork|Painting,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea319ee10426255a7aa9aa4,2,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea029e9a3258347b42f2e85,1,blog|Economics|Economic Policies|Break even Point|Foreign Economy,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea31faf10426255a7aa9ab5,4,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5ea3213010426255a7aa9abb,4,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5e943363a3258347b42f2813,4,artwork|Photography,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8d539ba3258347b42f26d8,5,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e8d539ba3258347b42f26d8,4,artwork|Drawings,male|undergraduate
5d7c994d5720533e15c3b1e9,5e77bdc2cfc8b713f5ac7be4,5,blog|Computer Technology|Operating Systems,male|undergraduate
5d7c994d5720533e15c3b1e9,5e81c1e6a3258347b42f22dd,1,artwork|Visual Arts,male|undergraduate
5d7c994d5720533e15c3b1e9,5e7304761b24db0468e90ce7,4,blog|Fashion Desigining|Fashion Textile|Fashion Manufacturing|Fashion Techniques|Garment Production|Garment Technology,male|undergraduate
5d7c994d5720533e15c3b1e9,5e79b32ecfc8b713f5ac7d3f,1,artwork|Drawings,male|undergraduate
5de50d768eab6401affbb135,5ec821ddec493f4a2655889e,2,artwork|Visual Arts|Graphic Design|Artistic design|Graphic|Illustration,male|graduate
5de50d768eab6401affbb135,5ed13d2876027d35905cc4c2,5,skill|Technology,male|graduate
5de50d768eab6401affbb135,5ec7a8bdec493f4a26558846,4,artwork|Drawings|Fashion Design|Illustration|Watercolours,male|graduate
5de50d768eab6401affbb135,5ec1fd0974f7660d73aa0fd5,2,artwork|Drawings,male|graduate
5de50d768eab6401affbb135,5ecc1d4eeaff6b0c3a58a565,3,artwork|Photography,male|graduate
5de50d768eab6401affbb135,5ecd5d417023451e662235c5,1,blog|Computer Technology|Machine Learning,male|graduate
5de50d768eab6401affbb135,5ec7a699ec493f4a2655883a,5,artwork|Fashion Design|Illustration|Watercolours|Drawings,male|graduate
5de50d768eab6401affbb135,5ec7ad1aec493f4a26558869,2,artwork|Fashion Design|Illustration|Conceptual|Watercolours|Pen and ink,male|graduate
5de50d768eab6401affbb135,5ec7abfdec493f4a26558860,4,artwork|Drawings|Fashion Design|Mixed Media|Conceptual|Illustration|Pen and ink|Watercolours,male|graduate
5de50d768eab6401affbb135,5ecc186aeaff6b0c3a58a53f,5,artwork|Visual Arts|Photography,male|graduate
5de50d768eab6401affbb135,5ecce8a5eaff6b0c3a58a5e9,2,artwork|Photography,male|graduate
5de50d768eab6401affbb135,5e77738bcfc8b713f5ac7b36,2,blog|Computer Technology|Cloud Computing,male|graduate
5de50d768eab6401affbb135,5ec8204cec493f4a26558893,2,artwork|Artistic design|Logo Design|Graphic|Illustration,male|graduate
5de50d768eab6401affbb135,5e8448aba3258347b42f2447,4,blog|Human Rights|Fundamental Rights,male|graduate
5de50d768eab6401affbb135,5e81bc41a3258347b42f220a,1,blog|Mass Media|Indian Government,male|graduate
5de50d768eab6401affbb135,5e81ba06a3258347b42f21ef,5,blog|Mass Media|Indian Government,male|graduate
5de50d768eab6401affbb135,5e81be54a3258347b42f221d,3,blog|Mass Media|Indian Government,male|graduate
5de50d768eab6401affbb135,5e7f4fb3a3258347b42f2156,3,blog|Biotechnology|Plant Biotechnology,male|graduate
5de50d768eab6401affbb135,5e773c89cfc8b713f5ac7ac9,3,blog|Mass Media|Indian Government,male|graduate
5deeef6142a8854bf6eabab9,5ec821ddec493f4a2655889e,2,artwork|Visual Arts|Graphic Design|Artistic design|Graphic|Illustration,male|undergraduate
5deeef6142a8854bf6eabab9,5ed09ad076027d35905cc15f,2,blog|Computer Technology|Cloud Computing,male|undergraduate
5deeef6142a8854bf6eabab9,5ed0e65976027d35905cc356,2,project|nan,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7a8bdec493f4a26558846,2,artwork|Drawings|Fashion Design|Illustration|Watercolours,male|undergraduate
5deeef6142a8854bf6eabab9,5ec1fd0974f7660d73aa0fd5,5,artwork|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5ecc1d4eeaff6b0c3a58a565,3,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5ecd5d417023451e662235c5,5,blog|Computer Technology|Machine Learning,male|undergraduate
5deeef6142a8854bf6eabab9,5ed0e31a76027d35905cc302,2,project|nan,male|undergraduate
5deeef6142a8854bf6eabab9,5ea5aacd10426255a7aa9b71,4,project|nan,male|undergraduate
5deeef6142a8854bf6eabab9,5ec573a3f2781131cc7e51b8,2,skill|Art; Science,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7aafbec493f4a26558857,3,artwork|Fashion Design|Illustration|Watercolours,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7a699ec493f4a2655883a,1,artwork|Fashion Design|Illustration|Watercolours|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7ad1aec493f4a26558869,5,artwork|Fashion Design|Illustration|Conceptual|Watercolours|Pen and ink,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7abfdec493f4a26558860,2,artwork|Drawings|Fashion Design|Mixed Media|Conceptual|Illustration|Pen and ink|Watercolours,male|undergraduate
5deeef6142a8854bf6eabab9,5ecc186aeaff6b0c3a58a53f,4,artwork|Visual Arts|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5e2d4737c85ab714a7da66d9,5,artwork|Fashion Design|Visual Arts|Conceptual|Artistic design,male|undergraduate
5deeef6142a8854bf6eabab9,5ecce8a5eaff6b0c3a58a5e9,2,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5ec54fc9f2781131cc7e50f5,1,skill|Science;Technology,male|undergraduate
5deeef6142a8854bf6eabab9,5ebd5b46514aab59896bcd5a,5,skill|Sketch Video,male|undergraduate
5deeef6142a8854bf6eabab9,5ec8204cec493f4a26558893,1,artwork|Artistic design|Logo Design|Graphic|Illustration,male|undergraduate
5deeef6142a8854bf6eabab9,5ec7a7a3ec493f4a26558840,5,artwork|Drawings|Fashion Design|Illustration|Watercolours,male|undergraduate
5deeef6142a8854bf6eabab9,5ec601a0f2781131cc7e522e,1,artwork|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5ec5546bf2781131cc7e5140,5,artwork|Painting,male|undergraduate
5deeef6142a8854bf6eabab9,5ec57acaf2781131cc7e51d5,5,artwork|Painting,male|undergraduate
5deeef6142a8854bf6eabab9,5ec2215374f7660d73aa1011,2,artwork|Painting,male|undergraduate
5deeef6142a8854bf6eabab9,5eba2dd3514aab59896bcc57,5,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5eb13a3610426255a7aa9fc5,2,artwork|Painting|Craft|Artistic design,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1407c10426255a7aa9fdb,4,artwork|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5eb15a9810426255a7aaa019,3,artwork|Craft|Mixed Media|Conceptual|Mosaic painting|2D Composition,male|undergraduate
5deeef6142a8854bf6eabab9,5eb159a610426255a7aaa015,3,artwork|Craft|Drawings|Conceptual|2D Composition,male|undergraduate
5deeef6142a8854bf6eabab9,5eb6e04ffd92f539c465dd8f,3,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5e99b786a3258347b42f2bfd,5,artwork|Painting,male|undergraduate
5deeef6142a8854bf6eabab9,5e9f4421a3258347b42f2e54,3,artwork|Sculptures,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1569910426255a7aaa007,5,artwork|Painting|Craft|Mixed Media|2D Composition,male|undergraduate
5deeef6142a8854bf6eabab9,5e948fdfa3258347b42f28ca,4,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1551e10426255a7aaa003,3,artwork|Painting|Visual Arts|Craft|Conceptual,male|undergraduate
5deeef6142a8854bf6eabab9,5eb158d410426255a7aaa011,5,artwork|Visual Arts|Craft|Mixed Media|Conceptual|Mosaic painting,male|undergraduate
5deeef6142a8854bf6eabab9,5eb6df2dfd92f539c465dd89,1,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5eb6de2dfd92f539c465dd83,1,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5eb6dc4cfd92f539c465dd77,4,artwork|Photography,male|undergraduate
5deeef6142a8854bf6eabab9,5e2d36ebc85ab714a7da66d1,5,artwork|Sculptures|Artistic design,male|undergraduate
5deeef6142a8854bf6eabab9,5e2d447dc85ab714a7da66d7,5,artwork|Craft|Artistic design,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1358910426255a7aa9fba,5,artwork|Sculptures|Wood Crafts|Craft|Wood carving,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1373110426255a7aa9fc1,1,artwork|Fashion Design,male|undergraduate
5deeef6142a8854bf6eabab9,5eb13e2a10426255a7aa9fcf,5,artwork|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5eb13ee710426255a7aa9fd3,1,artwork|Drawings,male|undergraduate
5deeef6142a8854bf6eabab9,5eb1478a10426255a7aa9feb,2,artwork|2D Composition|Watercolours|Painting,male|undergraduate
